# Id,E(Ry),Eat(Ry)
64962,-152.02998472,-6.28589271999999
64963,-199.81013519,-12.93992719
64964,-228.49210384,-15.39999984
64967,-404.11479159,-15.94266159
64968,-697.39299967,-20.11379967
64969,-224.31666539,-10.21737539
64984,-330.97341715,-12.62414815
64987,-374.94376624,-14.91882824
64988,-382.03273716,-14.62309116
64989,-394.21600588,-14.13077888
64991,-314.70022392,-14.50821392
64992,-319.51683073,-12.37547973
64993,-383.60227191,-16.69985491
64997,-364.34309963,-17.50097163
65019,-140.36929988,-9.43694787999999
65020,-121.49916109,-6.16817209
65021,-219.2312776,-12.3007806
65029,-414.06855685,-14.83698985
65030,-334.7168876,-16.3812956
65031,-351.24302181,-13.24372081
65036,-162.53729037,-7.49184736999999
65040,-162.11499618,-7.40883918
65041,-318.58651536,-9.55776436000002
65049,-377.8811684,-14.0953384
65051,-663.81821187,-19.71024887
65052,-179.24205757,-7.96967556999999
65058,-348.55966451,-13.79618851
65062,-358.62086431,-14.89532331
65063,-447.69344816,-14.63493416
65065,-270.55222922,-9.20589222000001
65066,-112.1949631,-6.08427809999999
65072,-262.76298182,-11.82126282
65073,-203.05621428,-9.23312828000002
65077,-290.07240496,-13.8987619599999
65080,-363.68299303,-14.66657903
65081,-284.99200655,-11.31802755
65083,-212.85379283,-8.41017382999999
65085,-403.56158297,-15.13121397
65086,-417.8520953,-16.3107783
65087,-185.66289603,-9.80626403000002
65089,-293.85214831,-11.35533631
65090,-272.72432351,-10.5037155099999
65092,-99.28688239,-4.26074439
65093,-214.7241153,-10.4283813
65097,-193.72479231,-8.16068530999999
65098,-160.15598027,-7.76311027
65103,-723.06190799,-21.1381689900001
65105,-188.74764746,-10.13288146
65106,-338.25777067,-19.75453067
65107,-141.43459477,-3.54847376999999
65114,-358.27706326,-12.89305426
65119,-310.7364126,-13.2930566
65120,-310.74640945,-13.30305345
65123,-265.35635789,-11.92068689
65124,-327.43187711,-11.76382811
65125,-154.84088398,-5.86096698
65127,-405.07886201,-11.83088301
65131,-437.2145278,-15.6129218
65136,-143.56687654,-4.72032154000001
65148,-314.98045317,-13.38821417
65150,-335.00038466,-12.42531866
65152,-282.93203569,-15.32387769
65154,-233.72145755,-8.52394354999998
65156,-303.49884261,-16.49889161
65159,-293.96629322,-11.46948122
65161,-296.40753642,-12.07512842
65163,-244.34679445,-7.16730545000001
65165,-269.25700749,-13.51158649
65166,-302.83068863,-13.91403063
65175,-286.38756762,-12.8951446200001
65188,-282.07505445,-13.69283945
65237,-221.66236592,-13.63814592
65242,-275.11170984,-10.09418084
65245,-195.79692393,-7.91952992999998
65249,-224.97448229,-8.07473429000001
65260,-214.31589677,-9.17867176999999
65265,-413.42128317,-12.75070017
65266,-149.86927069,-7.83869469000001
65270,-235.52296528,-8.77674127999998
65271,-249.85489847,-9.99772647
65272,-197.48920551,-6.18518151000001
65274,-231.89728091,-7.61282491
65275,-214.38845299,-9.25122798999999
65283,-190.25677823,-6.55691423000002
65285,-142.29422791,-7.93524590999999
65288,-156.46490843,-7.11705843000001
65289,-171.9268509,-11.3173259
65290,-125.66165283,-5.65168983
65295,-171.60304037,-12.39374437
65298,-233.8307839,-15.2283549
65300,-198.10852307,-13.33215007
65304,-655.86968219,-20.28841719
65309,-440.36527941,-15.7860874100001
65311,-332.08984149,-14.15082949
65312,-167.14649213,-9.83008613000001
65317,-217.74894679,-8.23390678999999
65351,-136.13842631,-6.87951231
65352,-366.12633839,-13.01833539
65353,-188.61100771,-8.11832171
65357,-155.32311556,-2.14251156
65360,-276.32636205,-10.68266105
65369,-371.50300229,-11.42626029
65372,-382.2552338,-14.3205208
65395,-315.25708716,-12.2646191600001
65398,-180.0325655,-9.53424050000001
65401,-133.12605863,-4.86124962999997
65403,-236.2806524,-12.7839304
65413,-158.95012299,-9.64459699000003
65420,-399.72730447,-15.70405747
65425,-175.88582939,-8.35561039000001
65427,-176.90358934,-9.34472334
65428,-250.86114597,-15.91194397
65432,-186.85002959,-5.39248158999999
65442,-232.13781562,-9.51182761999999
65454,-261.6700145,-14.4900785
65466,-314.24035677,-14.33523277
65473,-249.67117051,-10.99477551
65475,-216.74060424,-12.60702824
65508,-278.97785071,-14.27036471
65509,-272.73511476,-10.73395876
65512,-272.70465578,-10.70349978
65520,-207.70864971,-10.21437171
65526,-193.5460936,-9.16276360000001
65530,-255.76109737,-11.98463437
65531,-157.53724684,-8.16074983999999
65532,-242.81365637,-10.34119237
65533,-405.06680969,-11.81883069
65534,-216.95902292,-11.64466992
65542,-358.38496718,-20.77682018
65544,-358.37655951,-20.76841251
65546,-176.50370822,-10.34507122
65549,-271.87244469,-12.89119869
65550,-239.44676617,-8.03584117
65556,-327.11217264,-12.62490064
65560,-166.99738827,-8.40058726999999
65563,-370.49364239,-15.49274939
65575,-243.50900451,-17.34473951
65584,-205.43290975,-9.77422774999999
65590,-219.54134768,-11.95249468
65600,-319.64023647,-20.27474747
65614,-188.56768554,-11.13369654
65617,-295.44707361,-12.80178061
65623,-217.16139354,-13.50550854
65631,-358.1829588,-18.6968918
65648,-324.48450418,-13.67196118
65649,-204.06296403,-9.83315802999999
65662,-310.39478948,-17.19090748
65681,-298.2551851,-14.8876391
65682,-171.60151844,-12.39222244
65684,-216.84368639,-14.58803039
65685,-267.17653869,-16.80310169
65690,-274.05235048,-10.24424548
65700,-252.58837354,-16.50666154
65715,-277.00809904,-15.79467704
65723,-211.31143171,-8.29668870999998
65724,-169.46644622,-10.69251722
65725,-150.42448034,-5.59344634000001
65726,-167.5346248,-6.1373658
65729,-245.42754911,-7.62188811000001
65736,-279.73513305,-13.18851405
65739,-344.58325335,-13.52975635
65740,-430.94278203,-13.10844903
65742,-298.58245319,-15.47314619
65744,-249.98580743,-9.68973142999999
65745,-214.69595735,-8.15850334999999
65746,-183.79235169,-10.02955469
65765,-176.73764066,-12.45692366
65768,-302.8657986,-16.7883856
65773,-204.43108949,-8.80105449000001
65780,-260.3430094,-16.1735034
65782,-461.36020829,-20.74428629
65784,-251.20524471,-9.91919670999999
65785,-162.02927226,-12.25973226
65787,-365.4558221,-10.7567851
65795,-264.47021532,-18.99107132
65796,-295.77694868,-17.08424368
65807,-440.00229958,-16.82333658
65811,-307.99098096,-16.62269496
65833,-278.99736896,-17.34857996
65837,-348.03017937,-14.13684137
65849,-394.24900872,-18.79478372
65853,-269.64877309,-14.16159109
65856,-374.88832284,-20.45571184
65865,-243.4391115,-12.3382295
65912,-141.48432996,-4.98918896000001
65926,-236.16257275,-13.84662775
65932,-253.0033784,-12.4627404
65944,-319.23919993,-12.38473493
65945,-276.31364508,-17.90068108
65946,-274.01730855,-10.20920355
65955,-188.67811226,-8.18542626000001
65963,-277.55810936,-11.28823636
65967,-336.10441572,-20.13391472
65974,-192.1801862,-9.22573220000001
65979,-221.51324023,-13.70847223
66012,-229.19408147,-7.92599847
66013,-114.31883951,-7.55333551
66014,-111.94164248,-7.01173448
66015,-128.70098368,-8.82453168000001
66019,-236.83024057,-10.53306057
66020,-173.84891607,-13.02347607
66021,-265.79301609,-9.99579108999998
66024,-157.31506168,-11.21671368
66025,-193.54541808,-9.16208807999999
66026,-161.92329422,-10.27583422
66031,-171.76965275,-9.28220775
66032,-169.41869743,-10.86422043
66034,-145.22480037,-10.62125637
66035,-128.70062174,-8.82416974
66038,-137.19809649,-7.91053549
66040,-159.54713967,-11.83264767
66041,-131.11301633,-9.18151632999999
66042,-155.08146834,-7.54056734
66043,-152.93676642,-8.51185641999999
66046,-370.91392699,-16.39072499
66048,-140.80265156,-8.47007055999998
66050,-239.10155769,-12.14955869
66051,-114.90883697,-2.28417797
66053,-102.30195963,-7.03125962999999
66055,-124.17602274,-6.78998573999999
66056,-128.57188263,-8.91488263000001
66057,-114.25183629,-7.70578429
66059,-76.14197037,-5.03811836999999
66060,-162.51859673,-10.75130273
66071,-102.3256136,-7.05491359999999
66073,-116.6412285,-8.2595805
66074,-159.53503074,-11.82053874
66075,-154.62362495,-10.58032495
66078,-147.80551443,-11.14692243
66080,-97.7372137,-7.7961737
66082,-133.5912689,-6.98492789999999
66083,-116.94145006,-6.94012106
66084,-112.04923558,-8.99724758000001
66086,-100.12214433,-8.34550833
66087,-106.12099647,-4.89092746999999
66088,-155.22835204,-9.56537104
66089,-193.01330139,-8.37173239000001
66090,-167.1013223,-10.1629893
66092,-200.78423846,-10.67466846
66095,-217.46326519,-12.40715119
66097,-308.34394343,-11.33595443
66099,-260.40163122,-16.01267322
66101,-372.29969384,-10.52658784
66105,-355.47559262,-23.24537262
66113,-285.01110787,-11.33712887
66119,-124.38374045,-5.59747445000001
66120,-317.52702113,-14.09918613
66122,-336.70953872,-9.94326572
66123,-195.03887077,-11.83985477
66130,-109.51967345,-6.64481345
66131,-181.42912469,-6.66267869000001
66134,-252.79224688,-14.43514388
66135,-186.21012994,-10.61173694
66139,-234.13682018,-12.03679018
66141,-217.62918945,-9.51437845000001
66149,-204.98272804,-10.94372704
66159,-296.35440335,-14.86124035
66160,-284.36042105,-12.48414205
66161,-227.49055551,-13.11303251
66162,-413.51983397,-22.02534197
66166,-279.4706353,-16.2021653
66167,-227.04743107,-12.55156107
66168,-178.74936818,-11.93591218
66169,-155.41960871,-8.57585071
66171,-107.0563115,-6.0170475
66172,-128.71451846,-5.77936946
66173,-125.56764501,-6.15520701000001
66181,-188.5005797,-14.1252877
66184,-317.32175348,-15.07469548
66191,-155.17591528,-9.73238627999999
66192,-169.49387495,-10.93939795
66193,-246.53224262,-10.79530662
66195,-83.3887781,-6.5586861
66197,-306.36678063,-13.07230763
66201,-133.95445748,-5.72843548
66213,-265.53083231,-13.01175631
66220,-169.73868656,-9.78398056
66221,-217.6292065,-11.3923155
66234,-254.34460278,-11.99701578
66235,-302.06505392,-14.61605892
66236,-366.69439164,-14.73851864
66240,-165.93383297,-10.20492397
66242,-207.79750286,-2.78560186000001
66258,-224.3656627,-14.9835377
66261,-446.81887418,-11.79627718
66276,-227.88098146,-9.59402145999999
66282,-79.99159369,-5.02574469
66283,-188.38595242,-10.29625342
66285,-164.78589312,-8.50237912
66286,-152.84565721,-9.01827221000002
66287,-237.68659555,-13.12479755
66289,-140.71470512,-5.90667911999998
66294,-164.62790147,-12.80331347
66295,-102.62625724,-5.73587624
66296,-162.5172598,-5.01064479999999
66298,-167.41145359,-9.29234359
66301,-195.84893103,-9.63000502999998
66302,-176.40470605,-11.42684605
66304,-157.70951473,-9.11632373
66305,-168.84134953,-5.63714153000001
66306,-169.40735462,-10.85287762
66307,-140.80951781,-8.47693680999998
66308,-239.44570783,-8.03478283000001
66310,-162.36373489,-11.19396589
66311,-164.9925885,-8.70907450000001
66313,-147.79407122,-11.13547922
66314,-116.94280243,-6.94147343
66315,-238.94376899,-12.21122199
66319,-202.7209348,-10.2980778
66325,-178.79642465,-11.98296865
66327,-204.98678803,-13.78703203
66328,-196.1958459,-8.57669089999999
66329,-105.10510289,-6.37912589
66330,-231.94429416,-10.49908316
66335,-140.64610589,-9.49430189
66338,-205.4504139,-11.6696519
66342,-341.27804717,-18.13875317
66343,-282.25952141,-12.69652941
66345,-193.55764778,-9.17431778
66346,-299.1996884,-11.4120034
66347,-313.13082481,-13.85187281
66348,-182.57979272,-2.40333672
66349,-239.30537798,-9.07522997999999
66353,-155.23306408,-9.57008307999999
66354,-102.18803102,-5.03941102
66362,-356.06248108,-15.35331308
66374,-208.61370408,-11.89348308
66377,-358.62514065,-14.89959965
66389,-263.17132413,-12.48784413
66398,-336.5823742,-20.8701122
66412,-124.10468678,-6.71864977999999
66452,-287.95786367,-12.43903967
66453,-321.34102451,-13.83174051
66454,-287.75523574,-13.41718874
66456,-259.30822802,-10.01130002
66457,-295.02538679,-14.96109979
66459,-352.38125906,-13.53633406
66460,-135.57628022,-8.53457222
66469,-190.8751085,-14.6642205
66470,-273.77301076,-11.14568276
66471,-380.88706628,-15.82024528
66472,-316.35717514,-15.79723214
66485,-380.51122597,-14.45089597
66491,-238.95228895,-11.30314695
66494,-392.0212467,-19.1444907
66495,-360.76100462,-19.21988962
66511,-484.88704329,-13.19501229
66512,-224.38785359,-15.00572859
66514,-308.55724279,-14.60795079
66515,-224.31522797,-13.05518297
66516,-597.21813505,-19.19596705
66518,-178.79121452,-11.97775852
66519,-217.42053846,-10.48650446
66520,-258.65207701,-8.36164001000003
66523,-319.59793598,-11.12378998
66524,-198.10729131,-11.23354631
66526,-327.03109033,-19.10011633
66528,-323.82928039,-11.20625139
66539,-361.37937368,-14.19855568
66541,-259.8302055,-10.2463915
66542,-210.29304865,-10.74372265
66543,-516.66833618,-21.12964018
66544,-409.82672549,-12.20116249
66545,-295.12761118,-12.00462718
66547,-207.39242858,-14.35707658
66548,-329.9435621,-15.2791621
66549,-257.91914094,-13.48785894
66550,-224.38701158,-13.12696658
66551,-236.62021097,-12.68458497
66552,-288.08863804,-12.35036204
66555,-207.666784,-11.353283
66556,-272.87811396,-9.47672896
66559,-233.94194266,-9.00266765999999
66561,-259.41797573,-9.90159573000003
66563,-294.03792208,-14.38035508
66566,-397.34424455,-12.68114855
66567,-397.34691122,-12.68381522
66569,-196.00378388,-9.56540587999999
66573,-288.72310901,-14.35641501
66581,-219.95766951,-9.78781050999999
66582,-215.00233504,-9.90389704
66583,-307.36924475,-11.57067975
66585,-365.16734341,-12.24660841
66586,-356.56700252,-13.64062852
66587,-219.87849866,-10.88941666
66589,-193.30133689,-10.09878389
66591,-219.42465165,-12.05525065
66595,-258.24032268,-12.40881168
66598,-200.8088613,-10.6992913
66600,-222.44751684,-10.44206184
66605,-157.14533173,-9.38851573000002
66606,-193.82868431,-8.04512531
66608,-252.31240925,-10.40018925
66609,-291.04862244,-20.00240144
66614,-371.33766081,-9.66063580999997
66615,-198.15959539,-13.16377039
66617,-245.03096012,-8.84498012
66620,-259.3703717,-10.0734437
66622,-237.99297981,-9.19170781
66623,-245.04867535,-8.86269535
66626,-388.50809315,-10.19740915
66628,-251.03953279,-7.87556479
66629,-293.61450587,-11.11769387
66632,-291.29863524,-12.03764824
66633,-355.92887754,-12.16101254
66634,-316.44126873,-12.82262873
66637,-275.17573226,-11.11952826
66639,-260.44597162,-9.72016762000001
66640,-291.73017281,-9.66872781000001
66641,-317.12951785,-10.71041985
66642,-207.87891883,-10.38464083
66643,-251.33590175,-9.83040174999999
66644,-212.6840319,-8.2404129
66647,-205.87467905,-7.63499105
66654,-267.88089301,-11.42884901
66657,-226.47434598,-11.72023698
66658,-430.95273222,-13.11839922
66666,-131.10730479,-9.17580479
66667,-244.94613936,-8.76015935999999
66676,-248.12634053,-16.41296353
66678,-154.96533257,-10.70258057
66679,-171.63272447,-12.42342847
66682,-245.0418327,-13.2473447
66683,-286.97936458,-11.64780858
66687,-357.21074367,-17.75332367
66695,-217.15268963,-13.49680463
66697,-205.19246542,-12.81193242
66701,-262.30312763,-13.72296263
66702,-319.59071332,-11.11656732
66703,-397.35588938,-12.69279338
66707,-375.97248225,-11.80504225
66708,-198.42678925,-10.15281525
66713,-212.2430989,-12.4778579
66725,-200.15662357,-12.84751157
66726,-219.96697424,-9.79711524000001
66727,-219.62822977,-10.85859977
66729,-293.84053271,-11.34372071
66732,-183.80097175,-10.03817475
66735,-143.02122203,-10.03382203
66736,-191.45913145,-7.51116845000001
66737,-159.91701474,-8.70492174
66740,-232.9987127,-9.2688617
66743,-200.818779,-10.709209
66744,-219.36729837,-11.99789737
66747,-220.06040993,-9.89055092999999
66748,-173.85050253,-10.92769053
66753,-252.27467594,-10.36245594
66755,-174.5134319,-8.79016189999999
66761,-143.02203291,-10.03463291
66762,-164.13557079,-8.99404679
66765,-186.02481728,-8.76795628000002
66766,-424.99582305,-18.89477005
66774,-143.71026579,-4.86371079
66775,-81.03456165,-6.04006565
66776,-107.42826625,-4.39124824999999
66778,-318.95819232,-12.10372732
66779,-323.95132389,-10.14751789
66783,-293.15193553,-12.34223853
66785,-290.39036753,-9.75779853
66786,-309.67679853,-8.98394052999998
66787,-359.44776461,-9.04609160999996
66788,-304.90527309,-11.16175609
66789,-220.03317086,-10.08276386
66790,-375.46741301,-16.5758760099999
66793,-233.97616194,-9.03688693999999
66795,-302.59345184,-9.28530183999999
66797,-202.40786557,-15.36052957
66798,-280.89202658,-12.75791058
66802,-312.24412697,-12.55491797
66804,-316.52856596,-14.78784596
66805,-233.83272067,-15.23029167
66806,-224.48015295,-12.03933095
66808,-243.82282859,-8.04356859000001
66810,-262.99921187,-10.04546587
66811,-178.93440246,-13.99886646
66812,-259.36030738,-10.06337938
66814,-245.01272014,-8.82674014
66819,-266.61064445,-11.58747645
66820,-259.27538617,-9.97845816999998
66821,-271.53666839,-9.56415938999999
66822,-302.83314302,-9.52499302000001
66825,-244.95224552,-8.76626551999999
66829,-157.4541791,-7.6996091
66833,-258.42246956,-9.53226156000002
66835,-291.74989874,-9.68845374
66837,-207.83968921,-10.34541121
66839,-325.27428327,-10.26105327
66841,-138.29586324,-10.85757524
66857,-246.1528311,-9.93820409999998
66858,-342.89443416,-16.54796216
66860,-243.22136096,-13.30125596
66868,-335.794394,-19.12675
66876,-190.8587996,-11.5892146
66881,-192.8848958,-13.3993958
66882,-214.91825215,-10.03926615
66885,-270.25225313,-11.96461313
66886,-176.59378053,-10.43514353
66887,-252.27547501,-10.36325501
66888,-143.02719003,-10.03979003
66891,-179.16901322,-9.77455122000001
66893,-241.40526672,-11.52305772
66894,-237.95123533,-9.14996332999999
66896,-262.37062875,-12.60968675
66898,-259.43790875,-12.01890075
66899,-160.04514936,-10.71097636
66900,-246.15320859,-9.93858158999998
66904,-162.29370864,-9.24601964000001
66907,-216.34823865,-9.44285165000002
66908,-192.78561468,-13.30011468
66919,-173.83415476,-13.00871476
66921,-183.45780352,-6.63630952
66923,-270.4106909,-10.9280009
66929,-184.04564421,-10.97999021
66941,-145.2143602,-10.6108162
66942,-159.52493105,-11.81043905
66948,-131.54056469,-5.15013868999999
66949,-125.01850836,-5.34783136
66950,-147.81716737,-6.22195836999998
66952,-142.83040766,-8.18453965999998
66953,-143.4076732,-5.96134720000001
66962,-83.17209615,-4.68353614999999
66965,-152.53272166,-7.26632065999999
66969,-138.37979806,-7.88281306000002
66970,-114.55117254,-6.60489154
66971,-106.95574603,-6.13593403
66978,-116.61973649,-8.23808849
66979,-157.10318366,-11.22428766
66990,-195.66006234,-10.84136534
66991,-162.24806724,-9.20037824000002
66994,-293.93191221,-14.71324921
66995,-231.94106599,-12.59322699
67000,-224.69918196,-9.19966296000001
67001,-402.37224851,-16.80977151
67003,-242.2539557,-9.30380070000001
67004,-273.76004972,-11.13272172
67005,-362.73535074,-16.51939474
67015,-285.9349072,-10.6319982
67019,-409.50075907,-12.16208207
67023,-409.49166759,-12.15299059
67024,-262.92888574,-11.54826274
67025,-285.99033341,-10.68742441
67027,-323.83003974,-11.20701074
67032,-461.94949534,-12.77952134
67035,-243.64820344,-12.32786944
67036,-250.63362953,-7.46966153
67040,-212.39568679,-12.41099379
67041,-409.56548673,-12.22680973
67042,-299.0551927,-12.4482847
67043,-178.81601998,-12.00256398
67048,-219.71361139,-10.94398139
67049,-156.90643126,-7.49114725999999
67050,-275.39218775,-6.87705775000001
67051,-215.07307605,-7.13539305
67053,-467.71571097,-15.64860197
67054,-237.97990477,-9.17863276999998
67056,-327.23826943,-11.57022043
67058,-226.89150284,-9.33693584
67059,-291.11040584,-11.84941884
67060,-328.67901041,-12.38478941
67061,-269.92374229,-11.15841129
67063,-331.46030483,-11.93025883
67066,-313.13126258,-13.63285858
67067,-224.10075582,-13.27961482
67068,-195.60265455,-10.78395755
67069,-193.54882691,-9.16549691
67073,-327.21701051,-12.9491905100001
67075,-293.84149925,-11.34468725
67076,-233.63620505,-16.21455305
67077,-236.06293721,-13.74699221
67078,-248.00266402,-14.41136702
67104,-116.62345727,-8.24180927
67105,-130.94485622,-9.45226021999999
67113,-188.51845369,-11.08446469
67114,-202.83569537,-12.29075837
67115,-209.68937275,-11.75972775
67116,-234.29920228,-11.01839528
67117,-200.81782384,-10.70825384
67126,-179.37369424,-5.04261524
67127,-380.80933531,-9.91200630999998
67129,-340.1762245,-9.83484049999998
67134,-264.58952391,-14.17376291
67137,-405.01005626,-10.16179426
67138,-276.04923696,-8.52761595999999
67140,-252.2558779,-10.3436579
67141,-136.20905231,-6.73068631000001
67143,-260.24761063,-10.92203563
67144,-200.75546214,-10.64589214
67145,-394.86512445,-15.69384645
67149,-227.1360822,-9.58151520000001
67151,-224.30847456,-12.08710456
67152,-152.49040938,-7.00455638
67153,-159.5230296,-11.8085376
67159,-209.31737562,-13.48510262
67161,-195.19539599,-13.87429999
67162,-130.92225251,-9.42965650999999
67163,-179.37071119,-6.91755219000001
67164,-101.39057094,-5.92906594
67171,-71.34408457,-4.13087657000001
67179,-174.25122442,-11.80610342
67180,-97.79628139,-4.79654439000001
67181,-376.03461405,-16.25866605
67183,-351.20695707,-13.79090807
67194,-353.71261836,-14.83904636
67206,-279.46322635,-14.31683635
67209,-453.21886264,-14.64077464
67210,-415.68533582,-14.14048182
67217,-397.25830459,-12.59520859
67221,-443.17172657,-12.66181257
67222,-193.36112304,-10.15857004
67224,-430.94099018,-13.10665718
67227,-409.8262018,-12.2006388
67230,-214.88309318,-12.84335218
67232,-233.71986972,-13.23952072
67237,-285.99816801,-10.69525901
67240,-277.26024335,-12.76867235
67248,-237.99005863,-9.18878662999998
67251,-324.56994452,-9.14645751999996
67252,-220.06371287,-9.89385386999999
67253,-248.28505865,-10.23483565
67255,-273.7775952,-11.1502672
67261,-262.63894469,-11.69722569
67262,-197.09454075,-10.02999075
67263,-446.09782963,-16.52413063
67278,-207.62905571,-11.31555471
67281,-243.25736082,-12.15647882
67284,-222.33053584,-10.32508084
67285,-178.81371362,-12.00025762
67287,-257.18765744,-11.38479344
67297,-162.28066241,-9.23297341
67303,-368.62878398,-10.40703598
67304,-347.24347441,-9.51738240999998
67307,-290.60147192,-9.96890292
67308,-205.44398001,-6.94605300999999
67310,-389.18400195,-12.53178595
67312,-244.94508457,-8.75910457000001
67322,-322.449523,-15.828187
67327,-205.35079832,-11.78948832
67334,-171.72939905,-14.39802305
67338,-116.5989118,-8.2172638
67350,-350.81041515,-15.86981115
67351,-353.75640435,-14.88283235
67363,-202.49452012,-13.34981212
67364,-192.9942242,-13.2892722
67406,-186.48870476,-9.49008275999998
67423,-188.1490032,-14.2126152
67427,-296.04625248,-13.33352548
67428,-162.10598318,-7.39982618000002
67431,-135.54558127,-6.62595327000002
67433,-164.96258182,-8.67906782
67434,-154.16875024,-8.53441624000001
67435,-186.29792181,-9.51875181
67437,-193.60802198,-11.10261198
67438,-207.91400061,-12.29764261
67440,-227.00894598,-12.51307598
67441,-188.60431002,-13.04824102
67442,-301.03469851,-14.68956651
67443,-133.79576984,-5.56974783999999
67444,-279.1385822,-18.2316661999999
67451,-281.34139367,-16.94041367
67452,-275.71637702,-16.67370402
67456,-236.40131767,-13.64646867
67459,-224.19652095,-14.11725295
67461,-259.93588021,-16.03055621
67472,-193.01044003,-11.20811603
67473,-193.01670929,-11.21438529
67474,-175.50306365,-10.33439865
67475,-186.26453086,-10.44668586
67476,-181.07691113,-10.54993913
67477,-188.10251769,-10.19083769
67478,-231.245786,-13.78181
67486,-181.12605883,-10.59908683
67488,-142.88883971,-8.02351971000002
67489,-149.85718877,-7.60716077000001
67490,-172.10836918,-8.22069518000001
67491,-149.85808613,-7.60805813000002
67492,-193.21976306,-13.07590706
67493,-207.05363435,-12.14036235
67495,-189.80545133,-11.52583833
67496,-203.90341933,-10.85439033
67497,-175.48874642,-10.32008142
67498,-143.08001131,-6.81446231000001
67499,-145.03503387,-6.67564987
67500,-132.41426608,-6.79789708
67501,-150.0899235,-6.43966649999999
67502,-139.45043219,-6.44935518999998
67504,-138.03517532,-7.06049932000002
67505,-139.420517,-6.41943999999998
67507,-130.93244643,-7.34247843
67508,-137.99819906,-7.02352306
67510,-83.42543512,-6.59534312000001
67511,-121.92270962,-4.97203962
67512,-131.31729451,-8.20501751
67513,-145.62918586,-9.40596085999999
67515,-82.29954448,-3.62017947999999
67516,-87.86545978,-3.82778777999999
67517,-99.99626995,-3.28301695
67518,-89.29590998,-3.23183698000001
67519,-94.88241369,-3.46003369
67520,-99.74068398,-4.42765998
67521,-142.66808312,-3.83590212000001
67522,-224.28961242,-12.06824242
67523,-193.10006568,-15.27303368
67524,-200.39750305,-16.84423105
67525,-214.71183033,-18.04761033
67526,-229.03639188,-19.26122388
67527,-351.58382567,-16.52338767
67534,-293.11101048,-19.53205048
67535,-231.75451362,-11.70953162
67539,-240.05189868,-7.53711067999998
67541,-194.99946176,-9.70307376
67555,-270.6830955,-10.1200645
67565,-325.72340315,-18.78240115
67580,-149.91046477,-7.66043677000002
67584,-267.80330361,-12.53203661
67590,-251.23701148,-9.73151147999999
67591,-251.22556978,-9.72006977999999
67678,-306.25260917,-10.7021431700001
67686,-310.11028942,-17.70911142
67701,-186.18510345,-7.74746545000002
67747,-279.60448371,-13.49676871
67756,-220.95090128,-8.49640228000001
67760,-235.28720122,-9.72175421999998
67786,-176.25418471,-11.49577671
67798,-162.23910041,-9.41086340999999
67944,-243.74995563,-8.77339963
67955,-180.7683792,-8.80239119999999
67956,-227.29587222,-6.68260822000002
67974,-202.65783733,-13.29367733
68036,-128.51734157,-6.98242157000001
68037,-167.06976067,-5.41426267
68039,-142.80175425,-8.15588624999998
68047,-57.01846414,-2.91620414
68057,-176.558341,-13.458401
68063,-313.30529495,-13.58743895
68067,-171.55740138,-10.47018538
68069,-181.20516371,-12.55611171
68072,-239.38096758,-9.15081957999999
68073,-239.32067685,-9.09052885
68074,-239.37773039,-9.14758239
68075,-183.58650794,-6.76501393999999
68079,-334.85813693,-13.24439593
68082,-287.00206542,-11.67050942
68083,-303.87218814,-10.31593914
68085,-241.1715912,-11.6868532
68086,-325.29293245,-13.11894745
68092,-215.00652972,-9.90809172000002
68093,-344.76455264,-12.5302786399999
68094,-228.97487258,-12.16571558
68098,-260.79726395,-10.07145995
68099,-225.04631511,-7.92711510999999
68102,-169.58844447,-10.81451547
68103,-174.55502924,-8.83175924
68106,-307.3721852,-11.5736202
68107,-209.71085531,-11.78121031
68108,-181.70014884,-8.37271884
68109,-154.94130578,-10.67855378
68110,-184.06972987,-8.90670387
68113,-251.01502217,-10.90975117
68114,-184.06498237,-8.90195636999999
68115,-260.1307786,-11.9859806
68116,-241.07409462,-11.80880862
68117,-220.03398147,-9.86412246999998
68119,-260.67578155,-9.73052555000001
68120,-148.15005615,-7.39633815000002
68121,-133.49743753,-9.73034153000002
68124,-273.78320632,-11.15587832
68125,-157.20260838,-9.22634037999998
68126,-188.78238949,-9.94817149000002
68129,-165.10882131,-5.54715830999999
68130,-165.17075187,-5.60908886999999
68131,-298.61580718,-9.16965418000001
68132,-225.71992828,-9.59423728000002
68133,-174.24616204,-11.80104104
68135,-120.76692815,-5.02568214999999
68137,-251.37096919,-9.86546919
68138,-205.80717728,-8.74826628
68139,-244.26334851,-7.08385951
68140,-138.28710668,-10.84881868
68141,-210.71426789,-6.70601589
68144,-253.41365592,-11.47278892
68147,-152.73028505,-9.12235204999999
68148,-152.81772263,-8.99033763
68150,-241.01835085,-16.68968185
68151,-275.72661433,-5.43318233000002
68152,-143.74399359,-4.89743859000001
68153,-126.35552967,-5.25597667
68154,-131.55427219,-5.16384619
68156,-83.22555555,-4.73699554999999
68157,-95.45219876,-4.28805776
68158,-150.69011584,-7.51754984000002
68160,-109.65547322,-2.90493922
68161,-90.49606022,-6.28126022000001
68162,-138.69769099,-6.80047699000002
68163,-114.22393521,-7.67788320999999
68164,-234.91931704,-6.58205904000002
68165,-169.72817526,-9.77346926000001
68185,-232.24239041,-9.61640241000001
68188,-282.47257036,-13.91233636
